username,is_bot_declared,follow_ratio,avg_time_diff_minutes,engagement_rate,night_post_ratio,lexical_diversity
sudoaptgetlife,0,0.7496093876315417,1.9179383891445223,-0.07867429361139819,-0.8601092592295142,-0.5898907012252941
Garwboy,0,-0.4191665121874013,-0.11089203514691223,0.956184763312282,-0.8601092592295142,-0.9658947802940465
HarvardArtRoulette,1,0.11269888669619667,-0.12896751730018205,-0.20933831595024663,-0.3352070160874166,-0.6955479587203458
VayeurFrancis,0,0.4051412224819444,-0.08858672072993735,0.031083485153234586,-0.8601092592295142,-0.29295740584100827
AnnetteFalkLund,0,0.19268235396747213,-0.12021916051326945,-0.0839008545049521,-0.5101744304681157,-0.25643808210661456
CindyCinnamon,0,-0.13740171331758538,-0.0922231408076703,-0.005502441101643004,-0.8601092592295142,-0.39353913205153035
davep,0,0.006694620853991798,-0.12023050265214347,-0.021182123782304815,-0.8601092592295142,-0.8267634952881425
lithroberto.wordpress.com,0,-0.444562207530877,-0.13395145546944295,-0.20933831595024663,-0.5101744304681157,-0.8510756862539884
juanbauty,0,-0.24091226135098356,0.01843380126750961,-0.15707270701470727,-0.8601092592295142,-0.68045822304619
h4ckernews,1,-0.4439172231568908,-0.1405812601968765,-0.28773672935355576,0.01472781267398182,-0.16375118386978654
autisticphotographer,0,0.46379078583299777,-0.12200067505866447,-0.18320551148247696,0.7145974701967787,-0.40114615336156995
cbckw_mirror,1,-0.4224263438156712,-0.12618453981674171,-0.3138695338213255,-0.8601092592295142,-0.8216583209305215
in.mashable.com,0,-0.444562207530877,-0.1328732067837153,-0.26160392488578604,0.01472781267398182,-1.2324351448086988
theDuesentrieb,0,0.629926100980065,-0.07094150756705486,-0.15707270701470727,-0.8601092592295142,-0.02645051473699064
janamarie,0,-0.35759685564093463,-0.1335177384688379,7.5625577327644615,-0.8601092592295142,-0.03024019583261416
zusterkiekfijn,0,0.3394162990493288,-0.05949898953926399,0.36035682144713277,-0.8601092592295142,-0.4551197807518503
ClubTeleMatique,1,-0.34219125603294126,-0.14172822227562634,-0.2825101684600018,-0.685141844848815,-1.2916398065795718
nubecolectiva,0,-0.33136744989630185,-0.05994095403206323,-0.26160392488578604,1.239499713338876,-0.4943074662884174
lobsters,1,-0.3863099345961249,-0.13878294038238315,-0.27205704667289393,0.18969522705468098,-0.15602864134595942
gulfchannels,0,-0.444562207530877,-0.14255912713473515,-0.3138695338213255,-0.8601092592295142,-0.280782300487281
gamingonlinux,0,-0.4429425223410979,-0.12988173283179444,1.8708329196842215,-0.8601092592295142,-0.9828672046032959
b_age,0,0.09779798606106022,-0.14202796358887443,-0.1727523896953691,-0.8601092592295142,0.6269286896137665
OmroepWest,1,-0.4302502266805284,-0.1374022953111708,-0.3190960947148794,0.01472781267398182,-0.19000556531624713
NathanMurdock,0,1.4923258675496314,-0.12820081911775055,-0.3190960947148794,-0.3352070160874166,-0.8693809198381867
TLCPhotography,0,0.05108865391829659,0.4138430206976926,0.1512943857049752,-0.8601092592295142,-1.5111804503400337
norwayskandinavien.bsky.social,0,-0.02951476287076807,-0.13048289478708722,-0.2145648768438006,-0.685141844848815,-1.1376789467691695
news.err.ee,1,-0.444562207530877,-0.13429475975487756,-0.3138695338213255,-0.3352070160874166,-0.44053405493855263
vibewire,1,-0.4247980434994433,-0.139858207097327,-0.3138695338213255,-0.685141844848815,-0.19837831901641836
fast_company,1,-0.16786391109080437,-0.13361630325313748,-0.2250179986309085,-0.16023960170671733,-0.7835867597260866
mobiflip.de,0,-0.444562207530877,-0.1370172941815161,-0.2772836075664479,-0.3352070160874166,-1.1712616713707675
ben,0,0.7162208897299156,-0.11606884292650971,-0.18320551148247696,-0.8601092592295142,0.7472781878246239
aurianneor,0,0.7773374695484838,-0.13327651939721105,-0.2511508030986782,-0.8601092592295142,0.4073921859150105
JBinnacle,0,-0.43326839951291485,-0.1382867617437536,-0.05254148914362848,-0.8601092592295142,-1.8009095934126051
bobfisherphoto,0,-0.44155951304970426,-0.13931488035888667,0.7628020102507862,-0.8601092592295142,-1.146964981802398
vivizine,0,-0.444562207530877,-0.14246002985565276,-0.3190960947148794,-0.8601092592295142,0.07441743134439965
torrestroy8,0,3.77508681318023,0.6937212135571299,-0.2981898511406636,0.01472781267398182,-0.3669666603520773
Akshay,0,-0.0975299865767077,-0.11487339213908389,-0.1622992679082612,-0.8601092592295142,-0.2613150222006555
neustradamus,0,0.41739490986425837,-0.12134687743182605,-0.2981898511406636,-0.8601092592295142,-0.8783374799914431
engadget,1,-0.22320357037881888,-0.13428698043209641,-0.2406976813115703,-0.5101744304681157,-0.8317998404123652
noticias_economia,0,0.4343617929258242,-0.1393195691351978,-0.2929632902471097,-0.16023960170671733,-0.8868222950120015
willemjakobspieterdrift,0,1.1062352213541813,-0.0239356903622539,-0.3086429729277715,-0.8601092592295142,-1.091079934602424
CuratedHenriMatisse,1,-0.4182099888222987,-0.12027719344543475,-0.2825101684600018,0.01472781267398182,-2.199699558431906
rstv,1,-0.444562207530877,-0.07283883972771275,-0.1884320723760309,1.0645322989581771,-2.2336873395415053
takenji1989pics,0,-0.444562207530877,-0.1209163559324127,-0.2406976813115703,0.01472781267398182,-0.9863739613373044
wsj_markets,1,0.10883438534926825,-0.13103157357734016,-0.09958053718561391,-0.3352070160874166,-1.0044029617248331
OnceUponAGoblin,0,-0.35772787290709335,-0.11505630409698178,-0.2145648768438006,-0.685141844848815,-0.003220245522607978
Mathrubhumi_English,0,-0.444562207530877,-0.14245333921845507,-0.27205704667289393,-0.8601092592295142,-0.6109903651711609
jemmesedi,0,0.535067505822912,-0.142024289374873,-0.2250179986309085,1.5894345421002745,-0.2787547013141718
sevenstorypublishing.com,0,-0.444562207530877,3.981788115155931,0.07812253319522001,-0.16023960170671733,-0.38248619510531934
RogerBW,0,-0.0717720340844193,-0.13753887282128607,-0.08912741539850602,-0.8601092592295142,0.04475134624155388
DM_Ronin,0,-0.3301025706733138,-0.11964864560295853,-0.2041117550566927,-0.8601092592295142,-0.005788287807258344
reillypascal,0,0.24569590831962676,-0.1371350287779971,-0.09958053718561391,-0.16023960170671733,-0.9542005445855352
hiisikoloart,0,-0.04256656930662058,-0.13867899740077713,-0.15707270701470727,-0.8601092592295142,-0.5279169047511566
cbctor_mirror,1,-0.4362404542544838,-0.13150432244552576,-0.3086429729277715,-0.8601092592295142,-0.995819233791073
michael_weyl,0,-0.043550183704684796,-0.09607781729100964,-0.2302445595244624,-0.685141844848815,-0.882666992787041
13character5,0,1.1963789939659017,-0.06243830243223918,-0.2825101684600018,-0.16023960170671733,-0.10077920374483945
npr_news_now,1,-0.07563114561078019,-0.13912884899330155,-0.19365863326958485,0.01472781267398182,-1.7578584040071124
developerjustin,0,-0.09544287682399838,-0.12510857824935576,-0.18320551148247696,-0.8601092592295142,0.027816748019575743
whereistayed,0,0.13650421499327553,0.40411269028178576,-0.2041117550566927,-0.8601092592295142,-1.4294369104066273
officialaptivi.wordpress.com,0,-0.444562207530877,-0.11124577143113805,-0.1257133416533836,-0.8601092592295142,-1.5837488218711118
JonSparks,0,0.18244900189053406,-0.11471955439632785,0.041536606940342474,-0.16023960170671733,-0.8272189180763968
dailybookquote,1,-0.43867500973427975,-0.09906292979400758,-0.1988851941631388,-0.8601092592295142,-0.5873415096620855
megafeastamerica-dmgts.wordpress.com,0,-0.444562207530877,1.0271241951509535,-0.005502441101643004,-0.8601092592295142,-0.8928612695735819
Bild.Reise,0,-0.19971856824304748,-0.1308767240944968,0.24537248178894616,-0.8601092592295142,-0.03222322867028008
Indiefotog,0,0.5641606959468561,-0.08295014444122764,1.4265752437321366,-0.8601092592295142,-1.6478489737217556
VerdantSquareRadio,0,-0.3106759350598741,-0.13920818640273364,-0.047314928250074516,0.01472781267398182,-0.813603212859527
Natanox,0,-0.37796860072378724,-0.13804905607270374,-0.1622992679082612,-0.8601092592295142,-0.07421105767263621
cbctb_mirror,1,-0.37077599514685766,-0.12342392711417972,-0.3138695338213255,0.36466264143538013,-0.9262906928589113
QuickReadeBook,1,-0.444562207530877,-0.12089584252939527,-0.3138695338213255,-0.8601092592295142,-1.2891105515443544
SuccuBotNSFW,1,-0.444562207530877,-0.1422553526527525,-0.2981898511406636,-0.8601092592295142,-1.252031817025899
bluejay,0,-0.19636347487015998,-0.1400995337329,-0.2302445595244624,-0.8601092592295142,0.9440672009299583
unchartedworlds,0,-0.0975618511132212,-0.1355705058566003,-0.2772836075664479,-0.8601092592295142,-0.0053133032886455885
johmmlhll,0,-0.2503879644150366,0.02228331255145557,-0.2302445595244624,-0.8601092592295142,-1.0401857774558583
awp_fr,0,-0.444562207530877,-0.12455830075001635,-0.3190960947148794,-0.685141844848815,-0.793111023849836
dirkolmes,0,1.3803289380381734,-0.07398695172894608,-0.26683048577934,0.36466264143538013,-0.5292549358968801
zwychainy.krakaziablik,0,-0.17040242757190596,-0.12175242599091485,-0.15707270701470727,-0.8601092592295142,0.20791790190545947
iainfo,0,-0.2600966765708286,-0.11562973580071506,-0.3190960947148794,-0.8601092592295142,-1.1713515833103205
stefanhoeltgen,0,-0.18013823349308897,0.09657421285509342,1.0084503722478213,-0.16023960170671733,-0.43820065302812594
cbcsudbury_mirror,1,-0.40885920153860955,-0.12380535312711206,-0.3190960947148794,-0.8601092592295142,-0.7798443640287964
avecinas,0,0.6227026501665459,0.491693077151066,-0.07867429361139819,-0.8601092592295142,-1.039116645100694
bunjin,0,-0.11755512991988207,-0.08296076680690373,0.031083485153234586,-0.5101744304681157,-1.2384000497545806
DiaaMahmoud097,0,3.3400901467730377,-0.12971476722891018,0.3133177734051473,-0.5101744304681157,-1.3264905213909066
kagawa,0,-0.444562207530877,-0.11054897351935015,-0.19365863326958485,-0.3352070160874166,-2.199699558431906
the_verge,1,-0.3062130593108407,-0.1347185674535702,-0.26683048577934,-0.5101744304681157,-0.5203864396073502
GamingBot,1,-0.444562207530877,-0.1293993589074115,-0.14139302433404544,-0.8601092592295142,-0.1683431980890013
TRDEFI,0,2.8758173497499944,-0.14100815402233244,-0.3190960947148794,1.0645322989581771,-0.8428497910871963
Good_News_Community,0,-0.424574971670646,-0.06024230289381117,0.20355999464051458,-0.8601092592295142,-0.720401457160865
coaxial,0,0.5817369283559378,-0.09627462736273906,-0.23547112041801632,-0.8601092592295142,0.4122699594843105
technews,0,-0.36756789895624814,-0.12819790259057556,-0.14661958522759938,0.18969522705468098,-0.6839208979799695
algernon,0,-0.006456571500762037,-0.08749123241911703,-0.07344773271784422,-0.16023960170671733,-0.39478109471439393
jtr,0,-0.2805589126210326,-0.06265487700632352,-0.2511508030986782,-0.8601092592295142,-0.7053410065499836
kochzeitmagazin,0,-0.19464116558500497,-0.04156648612239263,-0.1727523896953691,0.7145974701967787,-0.702324309466676
StellaArnaldo,0,-0.222540819968184,0.03801113170623859,-0.23547112041801632,1.5894345421002745,-0.917317021278819
plaes,0,1.3426366252131985,-0.016234099518774903,-0.3034164120342176,-0.3352070160874166,0.3850711949531361
Glorya.Johanne,0,0.10883438534926825,-0.10548433762948496,0.40739586948911827,-0.8601092592295142,-0.9968095584264476
nebula.tv,0,-0.444562207530877,-0.13059711108403918,-0.2772836075664479,-0.3352070160874166,-1.2784740332544406
mookie,0,-0.3785410815131681,-0.13803324097765404,-0.2145648768438006,1.0645322989581771,-0.5990862916681906
Karl_Theodor,0,0.1629943232183522,-0.14041372551681786,-0.2981898511406636,-0.8601092592295142,0.39982904727704105
franckrichard,0,-0.19860816625081246,0.5195555361424925,-0.2563773639922321,-0.8601092592295142,-0.8753866188682784
foodnotes,0,-0.22320357037881888,-0.02353392304861791,-0.21979143773735457,-0.685141844848815,0.09566062668428635
ct_Magazin,0,-0.44452278901154657,-0.12815615499960267,0.6582707923797074,0.36466264143538013,-0.9265880975609915
SMaddonWriter,0,0.005395769857652297,-0.033794991014559156,-0.1100336589727218,-0.8601092592295142,-0.9326733747574276
metro.co.uk,0,-0.444562207530877,-0.14177204659625223,-0.20933831595024663,-0.5101744304681157,-1.21850747757133
killbait_uk,1,-0.444562207530877,-0.138646089223199,-0.17797895058892302,-0.3352070160874166,-1.479296620354527
baziotis,0,-0.444562207530877,-0.05535554502241452,-0.1100336589727218,-0.8601092592295142,1.1582932151965248
LianaBrooks,0,-0.18973729420859667,-0.11837821955011196,-0.12048678075982969,0.7145974701967787,-0.8784867405665479
keira_reckons,0,0.024130825214552162,-0.12875537137870746,0.8098410582927718,-0.8601092592295142,-0.400028275678016
appassionato,0,-0.40848990815110175,-0.14150751692651378,0.1826537510662988,0.01472781267398182,-0.38561150831079977
thebeeguy,0,-0.38947815867837293,-0.10752033143158858,2.315090595636306,-0.8601092592295142,-0.7921959291558167
kawade,0,0.10883438534926825,1.4768115446251326,-0.3190960947148794,1.239499713338876,0.13075564676677254
wired,1,-0.3062130593108407,-0.13131273082266792,-0.26160392488578604,-0.8601092592295142,-0.6976167240306641
popdavao.com,0,-0.444562207530877,0.2206904532834142,-0.05123484892023998,0.2334370806498558,-1.3207354643570441
stephenblum,0,-0.3892225482428625,-0.12432927224120095,-0.21979143773735457,-0.8601092592295142,0.0021975630173659425
nerdherz,0,-0.33118726085199335,-0.13406851310530657,0.07812253319522001,0.01472781267398182,0.3123751075798259
timopixel,0,-0.2879405303006472,-0.07811490453482746,0.14084126391786736,-0.685141844848815,-0.21756658212624985
ObsidianUrbex,0,-0.43485957471895215,-0.12436697537454994,13.94418858379382,-0.16023960170671733,-0.7171010246114008
CuratedCasparDavidFriedrich,1,-0.3830736972108609,-0.12024534003352241,-0.2981898511406636,0.01472781267398182,-2.199699558431906
landschaftsfotos,1,-0.42852172657782933,-0.0599562466964815,-0.2145648768438006,-0.8601092592295142,-1.2561393226438768
techwire,1,-0.444562207530877,-0.14185905624376466,-0.2981898511406636,-0.685141844848815,-1.1410495129879281
UnderTheHedge,0,-0.07563114561078019,-0.09753011001449541,-0.21979143773735457,-0.8601092592295142,-0.9067724788315081
npr_world,1,-0.22320357037881888,-0.13360730409130786,-0.26683048577934,-0.685141844848815,-1.0362058325399315
DuncanMSussex,0,1.5920659511501227,-0.030452574512290522,-0.2563773639922321,-0.8601092592295142,-0.34540253043822305
antistasisats,0,1.6583448454136749,2.342930104371212,-0.057768050037182404,-0.6413999912536401,0.08086237873820475
Dogsbody,0,0.2524820115862421,0.05818554907743587,-0.07344773271784422,-0.3352070160874166,-0.48980139762724484
people.com,0,-0.444562207530877,-0.132641837800581,-0.23547112041801632,0.5396300558160795,-0.8883699560768711
MicroWave,0,-0.444562207530877,-0.13142481761973393,0.13038814213075942,-0.8601092592295142,-0.21251590656460734
mf_newsdigest,0,-0.4438520418678932,-0.12000589635275094,-0.04208836735652059,-0.8601092592295142,-0.9961253440715616
Theriac,0,0.051458818863366874,-0.1388195108460796,-0.2250179986309085,0.01472781267398182,-0.5923455543856225
CNN,1,-0.4442637196167022,-0.13999021255398753,-0.2981898511406636,0.5396300558160795,-0.3274583590231104
samreciter,0,1.3734402877103606,-0.06937682489722322,-0.26683048577934,-0.685141844848815,0.019806805022210074
FilmNoirPosters,1,0.11972801906738131,-0.06814638920256627,0.1251615812372055,2.1143367852423722,-0.9302693619967046
numerama,0,-0.444562207530877,-0.1391915236292392,-0.3138695338213255,-0.5101744304681157,-1.015597614139372
johnmoyer,0,-0.2152266825535195,-0.03705156935783759,0.2715052862567158,-0.8601092592295142,-1.6000646569886696
KoreanPassion,0,-0.3523294420508528,-0.0734347013896858,-0.23547112041801632,-0.8601092592295142,-0.6555809977052591
VJ_Efemerides,0,-0.36285264348145957,-0.1161316456806921,-0.09958053718561391,-0.8601092592295142,-1.370397699357678
ondarockwebzine.bsky.social,1,-0.4205014861013055,-0.1380733668557659,-0.3034164120342176,-0.8601092592295142,-0.5632008704402278
Cheno24lassiEl,0,-0.30019787895344785,1.2732417288845466,-0.1361664634404915,-0.5101744304681157,-0.18958018974136667
bradr3d,0,8.862562309089746,0.04594099076248206,-0.2563773639922321,0.5396300558160795,-1.6618681154716992
macking,0,-0.1749587392046524,-0.07416762720875614,0.14084126391786736,-0.8601092592295142,-0.5322294626026852
grobi,0,0.10340892855632566,-0.10091697012882238,0.09902877676943579,-0.685141844848815,-1.2667808964073315
gamersvoice,0,0.3216792287647087,-0.07023097650831914,-0.15184614612115332,-0.8601092592295142,-0.7198200991730936
JustGeek,0,-0.444562207530877,-0.11516941626600156,-0.19365863326958485,-0.8601092592295142,-0.866876786103759
OnlyFucts,0,-0.444562207530877,-0.14090419157423856,-0.25376408354545515,-0.8601092592295142,-0.3458468849729849
LondonAndrewsProject,0,-0.444562207530877,-0.07800049973472238,0.7784816929314481,-0.8601092592295142,-1.607491505439768
johanhorneman,0,0.3173723976222849,-0.10350388303322923,-0.07344773271784422,-0.3352070160874166,-0.16338815108285742
acallegaro,0,0.16071531593178187,-0.0293377434349833,1.0659425420769146,-0.8601092592295142,-0.3054080133058814
news,1,-0.4247980434994433,-0.13395704666466254,-0.3190960947148794,-0.8601092592295142,-1.6370919498129797
sagalinked,1,-0.444562207530877,-0.07659159670962076,-0.21979143773735457,0.18969522705468098,-0.6831525541427345
panethos.wordpress.com,0,-0.444562207530877,0.04547766705195235,-0.0839008545049521,-0.8601092592295142,-1.3251337845387976
ios_newsletter_snapp,0,3.7715476489234385,-0.08008734247537735,0.031083485153234586,-0.8601092592295142,-0.2891174630915918
AusSMC,0,-0.4050338794680095,-0.02652441374892233,-0.057768050037182404,0.18969522705468098,-1.0828272470544342
ancin,0,0.13582934109951925,-0.07390627876934919,0.34467713876647094,-0.8601092592295142,-0.43109323257041415
exeter4christian2church4devon.wordpress.com,0,-0.444562207530877,0.013270987450804553,-0.2240677148320805,-0.8601092592295142,-1.894686559514966
cocoloco,0,0.022590760484829994,-0.05217591217525325,-0.06299461093073633,-0.8601092592295142,-0.17212147856964322
Oam_Gui,0,-0.3877818526718116,-0.11476178123260529,-0.15707270701470727,-0.8601092592295142,-1.0183807450220028
npr_news,1,-0.16786391109080437,-0.1376971302707395,-0.21979143773735457,-0.685141844848815,-0.7860888443389735
Lucienwittwer,0,-0.31513881080890754,-0.13375773386745385,-0.2563773639922321,-0.8601092592295142,-0.15782937245179648
clickhere,0,0.5681159114130624,-0.13974728843406609,-0.2406976813115703,-0.8601092592295142,0.5591865651290081
stealthmusic,0,0.44938613481397305,-0.11210010606069082,-0.26683048577934,-0.3352070160874166,0.5608741894953955
npr_up_first,1,0.10883438534926825,-0.055375140830422206,-0.10480709807916788,-0.8601092592295142,-1.0609392094484291
JohnKiriakou,0,-0.4184174866074056,-0.06455700162002674,-0.27205704667289393,2.46427161400377,-1.824719023142293
shadowmitia,0,3.888415370764728,0.1549837846507247,-0.3190960947148794,-0.8601092592295142,1.1582932151965248
manchestereveningnews.co.uk,0,-0.444562207530877,-0.14179126965791194,-0.2825101684600018,-0.5101744304681157,-1.0309228635135286
giannicontarino,0,-0.39040417797854965,0.1607640122699931,0.8516535454412031,0.01472781267398182,0.5231465557108841
yugaego,0,-0.09539530964221395,-0.02861205954495927,-0.1988851941631388,-0.16023960170671733,-0.21346263377263552
debacle,0,0.595398086866029,-0.1382614682415697,-0.06822117182429029,-0.8601092592295142,-0.013649098144104012
cbclondon_mirror,1,-0.423277723189333,-0.12573128025760724,-0.3034164120342176,-0.685141844848815,-0.9630889684516365
